"No.","Time","Source","Destination","Protocol","Signal","Delta time","Information","Source manufacturer","Source model","Source type","Wlan SSID","Data rate Mbit/sec","Device name","Device type","New Column"
"8218","16:10:16.705029","60:d8:19:ce:b1:bd","ff:ff:ff:ff:ff:ff","802.11","-69 dBm","0.041325","Probe Request","","","","","1","","",""
"8219","16:10:16.705922","60:d8:19:ce:b1:bd","ff:ff:ff:ff:ff:ff","802.11","-69 dBm","0.000893","Probe Request","","","","Emikroszkop","1","","",""
"8220","16:10:16.707494","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-79 dBm","0.001572","Probe Response","","","","Emikroszkop","1","","",""
"8221","16:10:16.709398","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-79 dBm","0.001904","Probe Response","","","","Emikroszkop","1","","",""
"8222","16:10:16.730525","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-79 dBm","0.021127","Probe Response","","","","Emikroszkop","1","","",""
"8223","16:10:16.732391","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-77 dBm","0.001866","Probe Response","","","","Emikroszkop","1","","",""
"8224","16:10:16.795429","60:d8:19:ce:b1:bd","ff:ff:ff:ff:ff:ff","802.11","-69 dBm","0.063038","Probe Request","","","","","1","","",""
"8225","16:10:16.796341","60:d8:19:ce:b1:bd","ff:ff:ff:ff:ff:ff","802.11","-69 dBm","0.000912","Probe Request","","","","Emikroszkop","1","","",""
"8226","16:10:16.797919","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-79 dBm","0.001578","Probe Response","","","","Emikroszkop","1","","",""
"8227","16:10:16.799817","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-79 dBm","0.001898","Probe Response","","","","Emikroszkop","1","","",""
"8228","16:10:16.816962","60:d8:19:ce:b1:bd","ff:ff:ff:ff:ff:ff","802.11","-69 dBm","0.017145","Probe Request","","","","","1","","",""
"8229","16:10:16.817837","60:d8:19:ce:b1:bd","ff:ff:ff:ff:ff:ff","802.11","-71 dBm","0.000875","Probe Request","","","","Emikroszkop","1","","",""
"8230","16:10:16.819383","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-79 dBm","0.001546","Probe Response","","","","Emikroszkop","1","","",""
"8231","16:10:16.821278","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-77 dBm","0.001895","Probe Response","","","","Emikroszkop","1","","",""
"8232","16:10:16.839076","60:d8:19:ce:b1:bd","ff:ff:ff:ff:ff:ff","802.11","-69 dBm","0.017798","Probe Request","","","","","1","","",""
"8233","16:10:16.839988","60:d8:19:ce:b1:bd","ff:ff:ff:ff:ff:ff","802.11","-69 dBm","0.000912","Probe Request","","","","Emikroszkop","1","","",""
"8234","16:10:16.841546","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-77 dBm","0.001558","Probe Response","","","","Emikroszkop","1","","",""
"8235","16:10:16.844711","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-77 dBm","0.003165","Probe Response","","","","Emikroszkop","1","","",""
"8236","16:10:16.861945","60:d8:19:ce:b1:bd","ff:ff:ff:ff:ff:ff","802.11","-69 dBm","0.017234","Probe Request","","","","","1","","",""
"8237","16:10:16.862861","60:d8:19:ce:b1:bd","ff:ff:ff:ff:ff:ff","802.11","-69 dBm","0.000916","Probe Request","","","","Emikroszkop","1","","",""
"8238","16:10:16.864413","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-77 dBm","0.001552","Probe Response","","","","Emikroszkop","1","","",""
"8239","16:10:16.865965","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-79 dBm","0.001552","Probe Response","","","","Emikroszkop","1","","",""
"8240","16:10:16.867570","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-79 dBm","0.001605","Probe Response","","","","Emikroszkop","1","","",""
"8241","16:10:17.083843","60:d8:19:ce:b1:bd","ff:ff:ff:ff:ff:ff","802.11","-81 dBm","0.216273","Probe Request","","","","Emikroszkop","1","","",""
"8242","16:10:17.084738","60:d8:19:ce:b1:bd","ff:ff:ff:ff:ff:ff","802.11","-81 dBm","0.000895","Probe Request","","","","Emikroszkop","1","","",""
"8243","16:10:17.086279","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-77 dBm","0.001541","Probe Response","","","","Emikroszkop","1","","",""
"8244","16:10:17.087929","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-79 dBm","0.001650","Probe Response","","","","Emikroszkop","1","","",""
"8245","16:10:17.089609","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-77 dBm","0.001680","Probe Response","","","","Emikroszkop","1","","",""
"8246","16:10:17.091212","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-77 dBm","0.001603","Probe Response","","","","Emikroszkop","1","","",""
"8247","16:10:17.092870","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-77 dBm","0.001658","Probe Response","","","","Emikroszkop","1","","",""
"8248","16:10:17.094508","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-77 dBm","0.001638","Probe Response","","","","Emikroszkop","1","","",""
"8249","16:10:17.096189","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-77 dBm","0.001681","Probe Response","","","","Emikroszkop","1","","",""
"8250","16:10:17.097821","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-79 dBm","0.001632","Probe Response","","","","Emikroszkop","1","","",""
"8251","16:10:17.099493","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-79 dBm","0.001672","Probe Response","","","","Emikroszkop","1","","",""
"8252","16:10:17.101176","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-77 dBm","0.001683","Probe Response","","","","Emikroszkop","1","","",""
"8253","16:10:17.102802","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-77 dBm","0.001626","Probe Response","","","","Emikroszkop","1","","",""
"8254","16:10:17.104477","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-77 dBm","0.001675","Probe Response","","","","Emikroszkop","1","","",""
"8255","16:10:17.106068","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-79 dBm","0.001591","Probe Response","","","","Emikroszkop","1","","",""
"8256","16:10:17.107752","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-79 dBm","0.001684","Probe Response","","","","Emikroszkop","1","","",""
"8257","16:10:17.109414","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-77 dBm","0.001662","Probe Response","","","","Emikroszkop","1","","",""
"8258","16:10:17.111036","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-77 dBm","0.001622","Probe Response","","","","Emikroszkop","1","","",""
"8259","16:10:17.112681","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-77 dBm","0.001645","Probe Response","","","","Emikroszkop","1","","",""
"8260","16:10:17.117661","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-77 dBm","0.004980","Probe Response","","","","Emikroszkop","1","","",""
"8261","16:10:17.284865","60:d8:19:ce:b1:bd","ff:ff:ff:ff:ff:ff","802.11","-81 dBm","0.167204","Probe Request","","","","Emikroszkop","1","","",""
"8262","16:10:17.285796","60:d8:19:ce:b1:bd","ff:ff:ff:ff:ff:ff","802.11","-81 dBm","0.000931","Probe Request","","","","Emikroszkop","1","","",""
"8263","16:10:17.287360","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-79 dBm","0.001564","Probe Response","","","","Emikroszkop","1","","",""
"8264","16:10:17.288984","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-77 dBm","0.001624","Probe Response","","","","Emikroszkop","1","","",""
"8265","16:10:17.290629","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-77 dBm","0.001645","Probe Response","","","","Emikroszkop","1","","",""
"8266","16:10:17.292251","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-77 dBm","0.001622","Probe Response","","","","Emikroszkop","1","","",""
"8267","16:10:17.293889","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-77 dBm","0.001638","Probe Response","","","","Emikroszkop","1","","",""
"8268","16:10:17.295569","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-77 dBm","0.001680","Probe Response","","","","Emikroszkop","1","","",""
"8269","16:10:17.297173","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-77 dBm","0.001604","Probe Response","","","","Emikroszkop","1","","",""
"8270","16:10:17.298820","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-77 dBm","0.001647","Probe Response","","","","Emikroszkop","1","","",""
"8271","16:10:17.300485","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-77 dBm","0.001665","Probe Response","","","","Emikroszkop","1","","",""
"8272","16:10:17.302163","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-77 dBm","0.001678","Probe Response","","","","Emikroszkop","1","","",""
"8273","16:10:17.303827","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-77 dBm","0.001664","Probe Response","","","","Emikroszkop","1","","",""
"8274","16:10:17.305404","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-77 dBm","0.001577","Probe Response","","","","Emikroszkop","1","","",""
"8275","16:10:17.307017","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-77 dBm","0.001613","Probe Response","","","","Emikroszkop","1","","",""
"8276","16:10:17.308638","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-77 dBm","0.001621","Probe Response","","","","Emikroszkop","1","","",""
"8277","16:10:17.310291","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-77 dBm","0.001653","Probe Response","","","","Emikroszkop","1","","",""
"8278","16:10:17.311946","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-75 dBm","0.001655","Probe Response","","","","Emikroszkop","1","","",""
"8279","16:10:17.313573","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-77 dBm","0.001627","Probe Response","","","","Emikroszkop","1","","",""
"8280","16:10:17.315173","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-77 dBm","0.001600","Probe Response","","","","Emikroszkop","1","","",""
"8281","16:10:17.316809","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-77 dBm","0.001636","Probe Response","","","","Emikroszkop","1","","",""
"8282","16:10:17.318409","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-77 dBm","0.001600","Probe Response","","","","Emikroszkop","1","","",""
"8283","16:10:17.485807","60:d8:19:ce:b1:bd","ff:ff:ff:ff:ff:ff","802.11","-81 dBm","0.167398","Probe Request","","","","Emikroszkop","1","","",""
"8284","16:10:17.486709","60:d8:19:ce:b1:bd","ff:ff:ff:ff:ff:ff","802.11","-81 dBm","0.000902","Probe Request","","","","Emikroszkop","1","","",""
"8285","16:10:17.488257","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-77 dBm","0.001548","Probe Response","","","","Emikroszkop","1","","",""
"8286","16:10:17.489904","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-77 dBm","0.001647","Probe Response","","","","Emikroszkop","1","","",""
"8287","16:10:17.491528","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-79 dBm","0.001624","Probe Response","","","","Emikroszkop","1","","",""
"8288","16:10:17.493210","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-79 dBm","0.001682","Probe Response","","","","Emikroszkop","1","","",""
"8289","16:10:17.494825","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-77 dBm","0.001615","Probe Response","","","","Emikroszkop","1","","",""
"8290","16:10:17.496434","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-77 dBm","0.001609","Probe Response","","","","Emikroszkop","1","","",""
"8291","16:10:17.498089","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-79 dBm","0.001655","Probe Response","","","","Emikroszkop","1","","",""
"8292","16:10:17.499735","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-77 dBm","0.001646","Probe Response","","","","Emikroszkop","1","","",""
"8293","16:10:17.501337","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-79 dBm","0.001602","Probe Response","","","","Emikroszkop","1","","",""
"8294","16:10:17.502942","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-77 dBm","0.001605","Probe Response","","","","Emikroszkop","1","","",""
"8295","16:10:17.504568","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-77 dBm","0.001626","Probe Response","","","","Emikroszkop","1","","",""
"8296","16:10:17.506272","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-77 dBm","0.001704","Probe Response","","","","Emikroszkop","1","","",""
"8297","16:10:17.507861","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-77 dBm","0.001589","Probe Response","","","","Emikroszkop","1","","",""
"8298","16:10:17.509487","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-77 dBm","0.001626","Probe Response","","","","Emikroszkop","1","","",""
"8299","16:10:17.511089","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-77 dBm","0.001602","Probe Response","","","","Emikroszkop","1","","",""
"8300","16:10:17.512749","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-79 dBm","0.001660","Probe Response","","","","Emikroszkop","1","","",""
"8301","16:10:17.514361","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-77 dBm","0.001612","Probe Response","","","","Emikroszkop","1","","",""
"8302","16:10:17.515962","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-77 dBm","0.001601","Probe Response","","","","Emikroszkop","1","","",""
"8303","16:10:17.517632","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-79 dBm","0.001670","Probe Response","","","","Emikroszkop","1","","",""
"8304","16:10:17.519269","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-77 dBm","0.001637","Probe Response","","","","Emikroszkop","1","","",""
"8305","16:10:17.686458","60:d8:19:ce:b1:bd","ff:ff:ff:ff:ff:ff","802.11","-79 dBm","0.167189","Probe Request","","","","Emikroszkop","1","","",""
"8306","16:10:17.687346","60:d8:19:ce:b1:bd","ff:ff:ff:ff:ff:ff","802.11","-81 dBm","0.000888","Probe Request","","","","Emikroszkop","1","","",""
"8307","16:10:17.688893","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-81 dBm","0.001547","Probe Response","","","","Emikroszkop","1","","",""
"8308","16:10:17.690566","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-79 dBm","0.001673","Probe Response","","","","Emikroszkop","1","","",""
"8309","16:10:17.692249","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-77 dBm","0.001683","Probe Response","","","","Emikroszkop","1","","",""
"8310","16:10:17.693935","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-77 dBm","0.001686","Probe Response","","","","Emikroszkop","1","","",""
"8311","16:10:17.695554","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-79 dBm","0.001619","Probe Response","","","","Emikroszkop","1","","",""
"8312","16:10:17.697212","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-79 dBm","0.001658","Probe Response","","","","Emikroszkop","1","","",""
"8313","16:10:17.698873","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-79 dBm","0.001661","Probe Response","","","","Emikroszkop","1","","",""
"8314","16:10:17.700518","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-79 dBm","0.001645","Probe Response","","","","Emikroszkop","1","","",""
"8315","16:10:17.702208","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-79 dBm","0.001690","Probe Response","","","","Emikroszkop","1","","",""
"8316","16:10:17.703877","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-79 dBm","0.001669","Probe Response","","","","Emikroszkop","1","","",""
"8317","16:10:17.705497","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-79 dBm","0.001620","Probe Response","","","","Emikroszkop","1","","",""
"8318","16:10:17.707206","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-79 dBm","0.001709","Probe Response","","","","Emikroszkop","1","","",""
"8319","16:10:17.708826","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-79 dBm","0.001620","Probe Response","","","","Emikroszkop","1","","",""
"8320","16:10:17.710439","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-79 dBm","0.001613","Probe Response","","","","Emikroszkop","1","","",""
"8321","16:10:17.712112","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-77 dBm","0.001673","Probe Response","","","","Emikroszkop","1","","",""
"8322","16:10:17.713723","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-79 dBm","0.001611","Probe Response","","","","Emikroszkop","1","","",""
"8323","16:10:17.715400","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-77 dBm","0.001677","Probe Response","","","","Emikroszkop","1","","",""
"8324","16:10:17.717022","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-79 dBm","0.001622","Probe Response","","","","Emikroszkop","1","","",""
"8325","16:10:17.718707","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-79 dBm","0.001685","Probe Response","","","","Emikroszkop","1","","",""
"8326","16:10:17.720364","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-79 dBm","0.001657","Probe Response","","","","Emikroszkop","1","","",""
"8327","16:10:17.979112","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-79 dBm","0.258748","Probe Response","","","","Emikroszkop","1","","",""
"8328","16:10:17.981375","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-79 dBm","0.002263","Probe Response","","","","Emikroszkop","1","","",""
"8329","16:10:18.161085","60:d8:19:ce:b1:bd","ff:ff:ff:ff:ff:ff","802.11","-79 dBm","0.179710","Probe Request","","","","Emikroszkop","1","","",""
"8330","16:10:18.380112","60:d8:19:ce:b1:bd","ff:ff:ff:ff:ff:ff","802.11","-81 dBm","0.219027","Probe Request","","","","Emikroszkop","1","","",""
"8331","16:10:18.381036","60:d8:19:ce:b1:bd","ff:ff:ff:ff:ff:ff","802.11","-81 dBm","0.000924","Probe Request","","","","Emikroszkop","1","","",""
"8332","16:10:18.384716","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-77 dBm","0.003680","Probe Response","","","","Emikroszkop","1","","",""
"8333","16:10:18.386379","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-79 dBm","0.001663","Probe Response","","","","Emikroszkop","1","","",""
"8334","16:10:18.388054","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-79 dBm","0.001675","Probe Response","","","","Emikroszkop","1","","",""
"8335","16:10:18.389698","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-79 dBm","0.001644","Probe Response","","","","Emikroszkop","1","","",""
"8336","16:10:18.391334","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-79 dBm","0.001636","Probe Response","","","","Emikroszkop","1","","",""
"8337","16:10:18.392956","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-79 dBm","0.001622","Probe Response","","","","Emikroszkop","1","","",""
"8338","16:10:18.394587","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-79 dBm","0.001631","Probe Response","","","","Emikroszkop","1","","",""
"8339","16:10:18.396235","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-77 dBm","0.001648","Probe Response","","","","Emikroszkop","1","","",""
"8340","16:10:18.397836","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-79 dBm","0.001601","Probe Response","","","","Emikroszkop","1","","",""
"8341","16:10:18.399493","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-79 dBm","0.001657","Probe Response","","","","Emikroszkop","1","","",""
"8342","16:10:18.401114","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-79 dBm","0.001621","Probe Response","","","","Emikroszkop","1","","",""
"8343","16:10:18.402767","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-79 dBm","0.001653","Probe Response","","","","Emikroszkop","1","","",""
"8344","16:10:18.404369","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-79 dBm","0.001602","Probe Response","","","","Emikroszkop","1","","",""
"8345","16:10:18.406028","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-79 dBm","0.001659","Probe Response","","","","Emikroszkop","1","","",""
"8346","16:10:18.407705","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-79 dBm","0.001677","Probe Response","","","","Emikroszkop","1","","",""
"8347","16:10:18.409385","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-79 dBm","0.001680","Probe Response","","","","Emikroszkop","1","","",""
"8348","16:10:18.411008","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-79 dBm","0.001623","Probe Response","","","","Emikroszkop","1","","",""
"8349","16:10:18.412628","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-79 dBm","0.001620","Probe Response","","","","Emikroszkop","1","","",""
"8350","16:10:18.414319","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-79 dBm","0.001691","Probe Response","","","","Emikroszkop","1","","",""
"8351","16:10:18.415986","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-77 dBm","0.001667","Probe Response","","","","Emikroszkop","1","","",""
"8352","16:10:18.580818","60:d8:19:ce:b1:bd","ff:ff:ff:ff:ff:ff","802.11","-79 dBm","0.164832","Probe Request","","","","Emikroszkop","1","","",""
"8353","16:10:18.581751","60:d8:19:ce:b1:bd","ff:ff:ff:ff:ff:ff","802.11","-81 dBm","0.000933","Probe Request","","","","Emikroszkop","1","","",""
"8354","16:10:18.583302","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-77 dBm","0.001551","Probe Response","","","","Emikroszkop","1","","",""
"8355","16:10:18.584987","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-77 dBm","0.001685","Probe Response","","","","Emikroszkop","1","","",""
"8356","16:10:18.586593","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-77 dBm","0.001606","Probe Response","","","","Emikroszkop","1","","",""
"8357","16:10:18.589807","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-77 dBm","0.003214","Probe Response","","","","Emikroszkop","1","","",""
"8358","16:10:18.591410","b0:48:7a:e7:fe:3e","60:d8:19:ce:b1:bd","802.11","-77 dBm","0.001603","Probe Response","","","","Emikroszkop","1","","",""
